imdb_title_id,director_id
tt0108388,4852
tt0108394,3784
tt0108395,4018
tt0108395,6195
tt0108399,4908
tt0108405,7415
tt0108408,5990
tt0108410,7416
tt0108418,7417
tt0108420,5837
tt0108421,7418
tt0108425,7419
tt0108429,7420
tt0108435,3633
tt0108443,5470
tt0108447,6161
tt0108451,4452
tt0108457,2999
tt0108470,3106
tt0108471,845
tt0108473,4340
tt0108478,7421
tt0108480,2325
tt0108484,7422
tt0108490,4542
tt0108495,5732
tt0108500,4578
tt0108504,7423
tt0108509,5648
tt0108517,6172
tt0108521,7424
tt0108525,7425
tt0108526,6662
tt0108526,6663
tt0108528,6623
tt0108539,4195
tt0108542,6490
tt0108550,3709
tt0108551,4370
tt0108554,5607
tt0108555,6997
tt0108557,7426
tt0108558,7427
tt0108559,7428
tt0108560,7429
tt0108565,4664
tt0108568,5811
tt0108569,5952
tt0108574,6778
tt0108576,4359
tt0108577,5408
tt0108583,3894
tt0108588,7430
tt0108592,4243
tt0108593,5542
tt0108593,4181
tt0108596,5450
tt0108597,2633
tt0108600,6053
tt0108601,5542
tt0108601,7431
tt0108602,5704
tt0108606,4833
tt0108606,5520
tt0108607,6616
tt0108608,5644
tt0108609,5763
tt0108610,5542
tt0108611,6863
tt0108613,7432
tt0108614,5841
tt0108620,7433
tt0108622,4028
tt0108624,5542
tt0108624,4028
tt0108630,6350
tt0108633,7434
tt0108636,4533
tt0108640,5763
tt0108649,7435
tt0108650,4028
tt0108652,7436
tt0108654,5520
tt0108656,6149
tt0108656,4269
tt0108658,5542
tt0108660,6754
tt0108670,2041
tt0108677,7437
tt0108922,2379
tt0108997,7438
tt0108999,7439
tt0109000,7404
tt0109001,5868
tt0109010,5290
tt0109015,6884
tt0109020,6382
tt0109021,2943
tt0109028,5845
tt0109030,7440
tt0109033,5423
tt0109034,7441
tt0109035,7442
tt0109040,7443
tt0109042,5288
tt0109045,7253
tt0109057,7444
tt0109059,7445
tt0109066,6937
tt0109067,5439
tt0109068,6280
tt0109071,6818
tt0109075,4214
tt0109084,5480
tt0109086,6029
tt0109091,4797
tt0109093,6627
tt0109098,4250
tt0109099,7446
tt0109101,7447
tt0109102,3791
tt0109105,6448
tt0109116,6712
tt0109117,6495
tt0109120,4276
tt0109123,4994
tt0109125,6471
tt0109127,3871
tt0109134,6999
tt0109136,7448
tt0109137,7449
tt0109144,6833
tt0109157,2941
tt0109162,6636
tt0109178,7450
tt0109185,7451
tt0109190,6595
tt0109191,7452
tt0109191,3146
tt0109195,7453
tt0109195,6101
tt0109196,6311
tt0109198,3293
tt0109201,7454
tt0109206,4930
tt0109217,7455
tt0109219,6544
tt0109226,7456
tt0109227,7457
tt0109234,7428
tt0109235,5499
tt0109235,7458
tt0109236,7459
tt0109237,4671
tt0109254,3148
tt0109255,6657
tt0109263,6016
tt0109265,6695
tt0109266,7460
tt0109271,7461
tt0109273,5845
tt0109277,7462
tt0109279,7463
tt0109287,7464
tt0109288,6952
tt0109297,3476
tt0109300,6923
tt0109303,6340
tt0109305,2525
tt0109306,1706
tt0109307,7465
tt0109312,7466
tt0109312,6157
tt0109321,4877
tt0109323,7467
tt0109324,7468
tt0109327,2711
tt0109330,7469
tt0109331,6504
tt0109336,7470
tt0109340,6135
tt0109345,4693
tt0109348,2483
tt0109352,7471
tt0109353,6962
tt0109354,7472
tt0109356,6202
tt0109357,7473
tt0109359,7474
tt0109360,7475
tt0109361,7476
tt0109364,3085
tt0109366,845
tt0109368,6854
tt0109369,7477
tt0109370,7478
tt0109372,3926
tt0109374,7479
tt0109376,6142
tt0109378,1169
tt0109380,7480
tt0109382,3990
tt0109383,7481
tt0109384,6373
tt0109385,7482
tt0109386,5142
tt0109391,6856
tt0109400,7483
tt0109402,6081
tt0109403,2774
tt0109405,7484
tt0109412,6012
tt0109415,7485
tt0109417,6861
tt0109424,6177
tt0109428,6149
tt0109430,2669
tt0109439,5780
tt0109440,7486
tt0109442,7487
tt0109443,6450
tt0109444,3929
tt0109445,7488
tt0109446,4580
tt0109447,5907
tt0109448,7489
tt0109449,7490
tt0109450,5940
tt0109454,7491
tt0109456,1907
tt0109461,7492
tt0109466,6066
tt0109478,7493
tt0109480,2769
tt0109484,7494
tt0109491,4786
tt0109493,7495
tt0109494,7408
tt0109498,6728
tt0109503,5242
tt0109504,4915
tt0109506,6389
tt0109514,7496
tt0109515,7249
tt0109517,4957
tt0109518,4957
tt0109520,7497
tt0109521,4856
tt0109524,5096
tt0109526,5949
tt0109529,6365
tt0109532,7498
tt0109534,7499
tt0109536,5883
tt0109536,3915
tt0109540,4693
tt0109545,3783
tt0109546,6998
tt0109550,7500
tt0109551,6844
tt0109553,7501
tt0109555,1766
tt0109563,7502
tt0109566,6429
tt0109569,6029
tt0109573,7503
tt0109575,7504
tt0109576,7505
tt0109578,6088
tt0109579,2070
tt0109588,7506
tt0109592,5665
tt0109593,6157
tt0109595,3916
tt0109596,7507
tt0109610,7508
tt0109611,6748
tt0109612,3288
tt0109614,2260
tt0109625,7509
tt0109627,4359
tt0109627,5294
tt0109635,4708
tt0109642,4423
tt0109643,7510
tt0109655,7511
tt0109656,7512
tt0109661,5348
tt0109665,7513
tt0109675,7514
tt0109676,3780
tt0109678,3743
tt0109683,5542
tt0109685,4902
tt0109686,7515
tt0109686,7516
tt0109688,6177
tt0109691,7517
tt0109699,4560
tt0109702,5470
tt0109705,7518
tt0109707,5326
tt0109710,6712
tt0109721,5018
tt0109723,7519
tt0109731,1667
tt0109732,7520
tt0109733,4138
tt0109735,7521
tt0109738,7522
tt0109739,7523
tt0109742,4858
tt0109742,6350
tt0109744,7369
tt0109747,7524
tt0109751,5602
tt0109758,4834
tt0109759,5126
tt0109760,7525
tt0109760,4446
tt0109761,4258
tt0109764,7526
tt0109765,6804
tt0109770,6685
tt0109771,6059
tt0109775,5785
tt0109781,6079
tt0109783,6077
tt0109784,7527
tt0109785,7528
tt0109786,6643
tt0109788,7529
tt0109791,7013
tt0109793,7530
tt0109795,7531
tt0109798,3546
tt0109800,6626
tt0109803,4181
tt0109808,4595
tt0109809,5535
tt0109810,3142
tt0109811,7532
tt0109813,6834
tt0109816,7533
tt0109823,6526
tt0109828,7534
tt0109830,4129
tt0109831,4363
tt0109834,3472
tt0109835,5136
tt0109836,6281
tt0109838,3062
tt0109838,7535
tt0109840,4389
tt0109842,7536
tt0109855,4971
tt0109858,7537
tt0109872,7538
tt0109884,1735
tt0109890,4038
tt0109893,7539
tt0109896,7540
tt0109900,7541
tt0109905,7542
tt0109906,3995
tt0109912,6107
tt0109913,7543
tt0109916,7544
tt0109916,6276
tt0109917,7237
tt0109920,3188
tt0109922,7545
tt0109924,7262
tt0109930,7546
tt0109930,7547
tt0109933,7190
tt0109936,5234
tt0109942,5116
tt0109945,7548
tt0109949,2032
tt0109949,5977
tt0109951,5145
tt0109958,6863
tt0109958,7549
tt0109959,5658
tt0109962,7550
tt0109962,6533
tt0109965,6759
tt0109969,7551
tt0109981,7552
tt0109982,7553
tt0109986,5973
tt0109987,7554
tt0109991,5648
tt0109994,7555
tt0110005,5670
tt0110006,7556
tt0110008,4517
tt0110013,7557
tt0110022,7558
tt0110024,7559
tt0110024,7560
tt0110027,7561
tt0110029,7562
tt0110029,7563
tt0110034,7564
tt0110036,5177
tt0110040,7179
tt0110044,5171
tt0110045,7565
tt0110051,7566
tt0110052,4813
tt0110053,5460
tt0110054,5542
tt0110054,4759
tt0110061,7428
tt0110064,7567
tt0110066,6947
tt0110071,5790
tt0110073,4243
tt0110074,5032
tt0110074,5033
tt0110076,6538
tt0110080,5007
tt0110081,5750
tt0110083,7258
tt0110091,7568
tt0110093,5093
tt0110097,4984
tt0110099,3806
tt0110101,7569
tt0110105,4797
tt0110108,6612
tt0110115,7148
tt0110116,6351
tt0110117,7570
tt0110118,5811
tt0110123,6886
tt0110125,5901
tt0110134,7571
tt0110136,7572
tt0110137,6874
tt0110138,4359
tt0110140,7573
tt0110141,7574
tt0110148,4684
tt0110153,5930
tt0110155,7575
tt0110156,7576
tt0110167,4634
tt0110168,3219
tt0110169,7577
tt0110170,7578
tt0110171,5951
tt0110177,7579
tt0110186,6767
tt0110189,7580
tt0110197,4708
tt0110198,6643
tt0110200,6643
tt0110201,5542
tt0110202,6818
tt0110207,2396
tt0110212,7581
tt0110213,6225
tt0110215,7582
tt0110216,3365
tt0110221,7583
tt0110221,7584
tt0110222,4913
tt0110223,7585
tt0110227,1413
tt0110242,7586
tt0110246,7587
tt0110251,5308
tt0110252,7588
tt0110254,7589
tt0110255,4813
tt0110259,7590
tt0110260,7591
tt0110263,7592
tt0110265,7593
tt0110270,7594
tt0110274,4832
tt0110278,6887
tt0110279,7595
tt0110280,7119
tt0110281,1790
tt0110284,1730
tt0110289,2358
tt0110295,6722
tt0110296,2569
tt0110298,7596
tt0110305,1842
tt0110306,6352
tt0110308,6300
tt0110311,7597
tt0110313,7598
tt0110320,7599
tt0110322,5427
tt0110323,4694
tt0110329,6888
tt0110330,7600
tt0110331,7601
tt0110340,4243
tt0110348,2450
tt0110353,4321
tt0110355,7602
tt0110357,7603
tt0110357,7604
tt0110358,6846
tt0110358,7605
tt0110361,3013
tt0110363,7606
tt0110364,7273
tt0110366,5003
tt0110367,4282
tt0110374,7607
tt0110383,6118
tt0110386,3639
tt0110390,7608
tt0110391,5952
tt0110392,7609
tt0110395,7610
tt0110399,6026
tt0110400,7300
tt0110405,6009
tt0110410,7611
tt0110411,7612
tt0110413,4874
tt0110418,3525
tt0110425,5719
tt0110428,7613
tt0110432,7614
tt0110438,7615
tt0110442,4696
tt0110443,4814
tt0110449,3497
tt0110455,7616
tt0110456,7617
tt0110463,4833
tt0110468,7618
tt0110472,6274
tt0110475,5801
tt0110476,5888
tt0110478,2006
tt0110484,2867
tt0110489,6710
tt0110490,7619
tt0110496,4492
tt0110500,7090
tt0110505,7620
tt0110508,7621
tt0110512,7622
tt0110513,6899
tt0110516,4772
tt0110518,7623
tt0110520,4380
tt0110521,7624
tt0110522,4359
tt0110524,6388
tt0110527,6967
tt0110528,5110
tt0110530,7625
tt0110536,3856
tt0110538,7117
tt0110545,1178
tt0110554,2516
tt0110557,5584
tt0110564,7626
tt0110568,2749
tt0110570,4992
tt0110577,4028
tt0110581,5432
tt0110587,4889
tt0110588,3305
tt0110593,5294
tt0110598,7627
tt0110604,7628
tt0110612,4558
tt0110613,3319
tt0110620,6156
tt0110622,7629
tt0110623,7630
tt0110631,7631
tt0110632,3606
tt0110634,7131
tt0110638,3476
tt0110644,2459
tt0110646,6502
tt0110647,6115
tt0110649,6840
tt0110651,7632
tt0110657,5172
tt0110659,4835
tt0110661,3495
tt0110665,7633
tt0110667,3716
tt0110668,3630
tt0110669,7318
tt0110671,7634
tt0110675,4467
tt0110676,7635
tt0110678,3680
tt0110684,3198
tt0110687,5180
tt0110689,4802
tt0110706,6756
tt0110708,5388
tt0110709,4544
tt0110712,7636
tt0110719,5820
tt0110719,7033
tt0110722,5754
tt0110724,7637
tt0110725,7638
tt0110729,7639
tt0110733,3085
tt0110737,2134
tt0110738,7640
tt0110744,2035
tt0110749,7641
tt0110759,7642
tt0110761,4824
tt0110763,7643
tt0110763,6283
tt0110765,4972
tt0110769,6867
tt0110770,6637
tt0110771,3975
tt0110776,3762
tt0110780,7644
tt0110784,7645
tt0110785,2317
tt0110791,5498
tt0110796,6405
tt0110803,6172
tt0110804,7646
tt0110805,3687
tt0110808,4312
tt0110817,7647
tt0110817,7648
tt0110818,7649
tt0110819,7650
tt0110823,3849
tt0110826,5604
tt0110832,4959
tt0110834,7651
tt0110835,7652
tt0110836,7653
tt0110843,6850
tt0110846,6346
tt0110847,6998
tt0110849,6741
tt0110851,7654
tt0110851,6454
tt0110852,6533
tt0110857,5264
tt0110858,7655
tt0110864,7656
tt0110867,2682
tt0110871,7657
tt0110876,7658
tt0110877,930
tt0110877,4469
tt0110882,7659
tt0110883,1544
tt0110889,7660
tt0110890,5389
tt0110891,2100
tt0110892,6302
tt0110893,4859
tt0110894,2378
tt0110896,5201
tt0110900,3395
tt0110901,7329
tt0110907,1596
tt0110908,6787
tt0110910,3857
tt0110912,7087
tt0110914,7661
tt0110914,7662
tt0110917,5227
tt0110922,7088
tt0110923,4833
tt0110931,4543
tt0110932,4458
tt0110936,7663
tt0110939,6396
tt0110942,6712
tt0110943,7664
tt0110943,7665
tt0110944,5928
tt0110948,5522
tt0110950,7666
tt0110954,5688
tt0110955,7429
tt0110956,7667
tt0110958,7668
tt0110960,7669
tt0110961,2378
tt0110963,3519
tt0110965,4599
tt0110969,5646
tt0110971,5515
tt0110972,7670
tt0110976,4502
tt0110978,7671
tt0110979,7672
tt0110983,1031
tt0110986,7673
tt0110989,6077
tt0110991,7674
tt0110997,2902
tt0110998,7675
tt0110999,5658
tt0111001,3788
tt0111003,6176
tt0111009,7676
tt0111019,3776
tt0111037,6053
tt0111040,5571
tt0111048,7283
tt0111049,3856
tt0111054,7677
tt0111055,7678
tt0111058,7679
tt0111066,6149
tt0111067,7680
tt0111068,7681
tt0111070,7682
tt0111072,2779
tt0111074,6438
tt0111076,7683
tt0111077,7684
tt0111079,7394
tt0111093,6612
tt0111094,2769
tt0111102,6178
tt0111104,5706
tt0111113,7685
tt0111122,7686
tt0111124,6664
tt0111125,7687
tt0111127,1010
tt0111133,4376
tt0111138,5811
tt0111139,4953
tt0111140,7688
tt0111143,5151
tt0111149,7689
tt0111151,7690
tt0111159,7691
tt0111161,7692
tt0111168,7693
tt0111170,1464
tt0111171,6428
tt0111173,7694
tt0111174,6207
tt0111175,4403
tt0111180,7695
tt0111181,7696
tt0111183,5769
tt0111186,7697
tt0111187,3188
tt0111190,7698
tt0111191,7699
tt0111194,7076
tt0111196,4866
tt0111198,6806
tt0111199,7499
tt0111201,4664
tt0111205,7700
tt0111209,7701
tt0111212,6530
tt0111216,4394
tt0111218,7702
tt0111221,1791
tt0111222,2901
tt0111227,7703
tt0111228,5602
tt0111233,7027
tt0111237,6995
tt0111240,7704
tt0111244,5294
tt0111245,7705
tt0111247,3859
tt0111248,7706
tt0111252,7707
tt0111254,5982
tt0111255,5957
tt0111256,6622
tt0111257,7708
tt0111260,5438
tt0111264,4813
tt0111271,4256
tt0111275,7709
tt0111276,6637
tt0111280,7710
tt0111282,5021
tt0111285,7711
tt0111292,5039
tt0111293,7580
tt0111296,7712
tt0111301,7713
tt0111302,4403
tt0111308,7714
tt0111309,7715
tt0111309,7716
tt0111323,7003
tt0111333,4557
tt0111341,4092
tt0111342,6475
tt0111345,7249
tt0111348,4593
tt0111354,5881
tt0111359,6338
tt0111361,3639
tt0111366,7226
tt0111383,7717
tt0111384,6647
tt0111390,7718
tt0111391,5937
tt0111396,1492
tt0111397,7719
tt0111399,7327
tt0111400,5658
tt0111403,4077
tt0111406,7720
tt0111412,7721
tt0111416,7722
tt0111418,5925
tt0111419,4018
tt0111419,6195
tt0111421,7723
tt0111422,6053
tt0111423,5269
tt0111424,5167
tt0111431,5988
tt0111438,3513
tt0111440,6529
tt0111449,7724
tt0111453,7725
tt0111454,6165
tt0111459,5806
tt0111464,7726
tt0111470,7727
tt0111477,6648
tt0111480,7728
tt0111488,6820
tt0111492,6524
tt0111495,3784
tt0111496,3883
tt0111503,4611
tt0111506,7046
tt0111507,3784
tt0111508,6511
tt0111512,3743
tt0111512,4269
tt0111514,7729
tt0111515,5900
tt0111525,7730
tt0111534,7731
tt0111536,2357
tt0111543,5483
tt0111546,2313
tt0111547,6846
tt0111549,2633
tt0111555,7732
tt0111558,7733
tt0111558,7734
tt0111559,7735
tt0111569,7736
tt0111573,2222
tt0111579,3620
tt0111580,4947
tt0111581,6155
tt0111583,2541
tt0111590,1665
tt0111599,2422
tt0111600,3386
tt0111601,3814
tt0111602,7737
tt0111602,7738
tt0111613,3760
tt0111618,7739
tt0111622,7740
tt0111625,7741
tt0111626,1730
tt0111640,6001
tt0111646,5414
tt0111647,6736
tt0111648,2843
tt0111653,5087
tt0111658,4300
tt0111666,7742
tt0111667,6749
tt0111670,6746
tt0111672,7743
tt0111681,7744
tt0111686,3274
tt0111687,7745
tt0111689,7746
tt0111693,5731
tt0111700,7747
tt0111703,7748
tt0111706,5265
tt0111712,4389
tt0111725,7025
tt0111732,7749
tt0111739,5096
tt0111742,2484
tt0111747,7750
tt0111749,7751
tt0111751,7752
tt0111752,5499
tt0111756,4526
tt0111760,6270
tt0111764,7753
tt0111765,4277
tt0111766,4277
tt0111767,4253
tt0111770,5464
tt0111772,5763
tt0111772,5542
tt0111776,7754
tt0111778,5542
tt0111780,4299
tt0111783,6981
tt0111786,7755
tt0111787,7756
tt0111788,6051
tt0111793,7757
tt0111797,7125
tt0111799,7758
tt0111800,4181
tt0111807,7232
tt0111817,6859
tt0111822,6069
tt0111825,5799
tt0111835,4759
tt0111836,4277
tt0111845,3464
tt0111848,2681
tt0111855,7565
tt0111856,3956
tt0111862,5802
tt0112074,7162
tt0112255,5334
tt0112257,7759
tt0112258,7760
tt0112269,7761
tt0112274,5592
tt0112281,7762
tt0112285,3307
tt0112286,7763
tt0112288,4246
tt0112291,5072
tt0112302,6681
tt0112304,7739
tt0112306,7764
tt0112313,6110
tt0112314,7765
tt0112316,2113
tt0112320,7169
tt0112322,7766
tt0112323,4661
tt0112340,7767
tt0112342,5172
tt0112345,7768
tt0112346,5180
tt0112348,4938
tt0112352,7050
tt0112359,6288
tt0112362,7769
tt0112364,7770
tt0112365,7333
tt0112366,4578
tt0112368,6595
tt0112375,7771
tt0112379,4976
tt0112380,7772
tt0112381,7773
tt0112384,3975
tt0112386,7206
tt0112387,3546
tt0112389,2754
tt0112401,2006
tt0112403,5681
tt0112407,7774
tt0112408,4359
tt0112410,7775
tt0112416,7776
tt0112418,7777
tt0112427,4363
tt0112431,7778
tt0112433,7622
tt0112435,7779
tt0112438,7780
tt0112439,7781
tt0112440,7782
tt0112442,7783
tt0112443,6362
tt0112444,7784
tt0112445,7785
tt0112446,5542
tt0112446,7786
tt0112451,7787
tt0112453,6663
tt0112454,7788
tt0112459,6495
tt0112460,7789
tt0112461,7790
tt0112462,4580
tt0112466,5699
tt0112471,6031
tt0112473,7791
tt0112480,7792
tt0112483,7793
tt0112491,5251
tt0112492,7794
tt0112494,5201
tt0112495,2327
tt0112499,7795
tt0112503,7182
tt0112504,4359
tt0112504,7796
tt0112508,6984
tt0112509,7797
tt0112513,7462
tt0112515,4804
tt0112519,7632
tt0112525,5699
tt0112526,7798
tt0112527,7799
tt0112536,7800
tt0112536,7801
tt0112537,7802
tt0112541,7803
tt0112541,4697
tt0112545,7804
tt0112545,6395
tt0112546,6853
tt0112547,6623
tt0112553,5281
tt0112556,6166
tt0112557,7805
tt0112562,6469
tt0112564,7806
tt0112568,7807
tt0112570,7808
tt0112570,7809
tt0112571,2781
tt0112572,7066
tt0112573,7315
tt0112574,2783
tt0112575,7810
tt0112579,3135
tt0112580,7182
tt0112586,7811
tt0112588,4509
tt0112593,7812
tt0112602,6049
tt0112604,7813
tt0112606,7497
tt0112607,7651
tt0112608,5712
tt0112609,7401
tt0112610,6620
tt0112611,7814
tt0112612,4951
tt0112613,7815
tt0112618,7816
tt0112619,3270
tt0112621,7325
tt0112625,5844
tt0112626,7817
tt0112628,7818
tt0112634,7819
tt0112637,7820
tt0112640,6373
tt0112641,2734
tt0112642,7821
tt0112649,4951
tt0112652,1215
tt0112654,1484
tt0112655,3441
tt0112656,7822
tt0112659,7823
tt0112660,4277
tt0112660,7824
tt0112665,6868
tt0112672,5763
tt0112674,7825
tt0112675,7826
tt0112679,5041
tt0112682,6726
tt0112682,6727
tt0112685,5785
tt0112688,4915
tt0112690,7026
tt0112697,4717
tt0112699,7827
tt0112700,7828
tt0112702,7829
tt0112704,7830
tt0112710,3255
tt0112712,4501
tt0112714,7831
tt0112715,6431
tt0112716,845
tt0112722,6359
tt0112724,7832
tt0112729,6074
tt0112732,7833
tt0112735,5620
tt0112738,4686
tt0112740,4908
tt0112744,6772
tt0112749,5855
tt0112750,7342
tt0112757,7834
tt0112759,7835
tt0112760,5519
tt0112761,7836
tt0112763,7837
tt0112764,5725
tt0112766,7305
tt0112767,7331
tt0112769,1667
tt0112772,5007
tt0112775,7838
tt0112777,7839
tt0112778,5790
tt0112779,7840
tt0112782,7235
tt0112791,7841
tt0112792,7842
tt0112793,4224
tt0112800,4243
tt0112804,6298
tt0112814,7843
tt0112817,4782
tt0112818,6927
tt0112819,7320
tt0112819,7321
tt0112829,5732
tt0112830,7844
tt0112838,4599
tt0112839,6832
tt0112843,7845
tt0112844,7846
tt0112849,7847
tt0112851,7039
tt0112853,7848
tt0112854,7849
tt0112856,2596
tt0112857,6343
tt0112862,7850
tt0112864,5559
tt0112867,6833
tt0112870,7851
tt0112873,7852
tt0112874,4563
tt0112882,7853
tt0112883,7854
tt0112886,6266
tt0112887,5870
tt0112889,7855
tt0112895,6872
tt0112896,2694
tt0112901,7856
tt0112904,7857
tt0112906,4359
tt0112907,7858
tt0112909,5542
tt0112913,6177
tt0112914,2846
tt0112916,7859
tt0112916,7860
tt0112922,7155
tt0112923,4196
tt0112924,1769
tt0112933,4214
tt0112934,7861
tt0112939,7112
tt0112941,7474
tt0112942,7862
tt0112945,1999
tt0112950,4495
tt0112951,7863
tt0112955,7864
tt0112955,7865
tt0112961,6237
tt0112964,3031
tt0112966,6632
tt0112969,7866
tt0112969,7867
tt0112974,5992
tt0112980,7868
tt0112993,5127
tt0112995,7632
tt0112998,6611
tt0113007,1169
tt0113010,7869
tt0113014,7870
tt0113026,2769
tt0113027,1790
tt0113028,4897
tt0113029,7871
tt0113030,7872
tt0113033,7873
tt0113041,5093
tt0113043,7874
tt0113044,7875
tt0113048,5522
tt0113049,2222
tt0113054,7876
tt0113057,6472
tt0113059,7877
tt0113061,7878
tt0113063,4802
tt0113066,7879
tt0113067,7402
tt0113071,6496
tt0113074,6017
tt0113075,6845
tt0113080,6627
tt0113081,5106
tt0113083,4460
tt0113089,6949
tt0113092,7880
tt0113092,7881
tt0113093,7685
tt0113094,7882
tt0113097,7052
tt0113099,7883
tt0113101,5444
tt0113101,6995
tt0113105,7884
tt0113105,7885
tt0113107,4014
tt0113111,6701
tt0113111,6702
tt0113113,3609
tt0113114,5485
tt0113115,7334
tt0113116,7886
tt0113117,4526
tt0113118,7887
tt0113119,7685
tt0113121,7888
tt0113122,7889
tt0113133,6761
tt0113140,7890
tt0113141,7891
tt0113142,5909
tt0113144,6451
tt0113144,7892
tt0113145,3297
tt0113149,5345
tt0113151,3013
tt0113153,4759
tt0113158,2721
tt0113161,6651
tt0113168,7893
tt0113172,4657
tt0113173,7894
tt0113175,7895
tt0113186,1281
tt0113187,6981
tt0113187,1409
tt0113188,7896
tt0113189,3680
tt0113194,7897
tt0113198,7898
tt0113199,7899
tt0113200,7900
tt0113205,6826
tt0113211,5984
tt0113221,7901
tt0113223,7902
tt0113224,7903
tt0113228,5577
tt0113230,7904
tt0113233,7905
tt0113234,7906
tt0113238,6918
tt0113241,6812
tt0113243,7174
tt0113247,7339
tt0113249,7020
tt0113253,7721
tt0113256,4429
tt0113259,5294
tt0113260,5688
tt0113269,1256
tt0113273,1877
tt0113276,7907
tt0113277,4645
tt0113278,4813
tt0113280,879
tt0113281,5744
tt0113292,7908
tt0113303,7022
tt0113305,6691
tt0113312,7909
tt0113313,1927
tt0113314,7479
tt0113319,7910
tt0113321,6792
tt0113326,6617
tt0113328,3267
tt0113337,3684
tt0113345,6109
tt0113347,6835
tt0113350,4181
tt0113351,4243
tt0113356,5790
tt0113359,3331
tt0113360,5945
tt0113361,7029
tt0113362,2384
tt0113364,7258
tt0113368,7911
tt0113369,6905
tt0113375,7912
tt0113376,7913
tt0113394,7686
tt0113403,6281
tt0113406,7470
tt0113409,3372
tt0113416,7914
tt0113418,7915
tt0113419,4705
tt0113420,7916
tt0113425,7917
tt0113429,7918
tt0113429,7919
tt0113436,3856
tt0113438,1927
tt0113440,6786
tt0113442,7920
tt0113443,4116
tt0113444,4671
tt0113448,7921
tt0113449,7796
tt0113451,2525
tt0113455,7922
tt0113459,7923
tt0113463,2146
tt0113464,7924
tt0113466,7925
tt0113475,4243
tt0113481,7926
tt0113482,7927
tt0113489,7928
tt0113490,4664
tt0113492,7434
tt0113497,6283
tt0113501,7037
tt0113510,7005
tt0113515,4999
tt0113523,6272
tt0113526,6293
tt0113530,5304
tt0113533,7929
tt0113535,7930
tt0113537,7931
tt0113538,5786
tt0113540,7932
tt0113541,7933
tt0113542,7934
tt0113546,7935
tt0113547,7936
tt0113552,2822
tt0113556,7357
tt0113557,7381
tt0113564,3959
tt0113568,4996
tt0113571,7937
tt0113575,7938
tt0113575,4911
tt0113576,7100
tt0113580,7939
tt0113581,7252
tt0113588,4277
tt0113598,7940
tt0113601,7941
tt0113602,7318
tt0113609,7481
tt0113612,3146
tt0113613,7942
tt0113617,7943
tt0113623,7944
tt0113624,5348
tt0113627,6135
tt0113638,7945
tt0113646,7358
tt0113647,4163
tt0113649,2317
tt0113650,7946
tt0113651,5464
tt0113658,5291
tt0113662,6434
tt0113664,7947
tt0113667,6690
tt0113670,6871
tt0113672,7246
tt0113674,7948
tt0113675,7726
tt0113677,7002
tt0113682,7949
tt0113690,5746
tt0113691,5232
tt0113703,7732
tt0113711,7950
tt0113719,4250
tt0113720,2119
tt0113725,7951
tt0113729,7660
tt0113730,7164
tt0113731,7952
tt0113732,6075
tt0113737,7953
tt0113748,7954
tt0113749,7488
tt0113755,5222
tt0113756,7955
tt0113757,7753
tt0113758,7956
tt0113762,3624
tt0113767,7957
tt0113774,7958
tt0113776,7959
tt0113783,7583
tt0113783,7584
tt0113791,7960
tt0113799,7961
tt0113799,7962
tt0113808,7963
tt0113816,7964
tt0113819,2483
tt0113820,7965
tt0113824,7966
tt0113825,7436
tt0113827,2690
tt0113828,2477
tt0113834,4138
tt0113835,7967
tt0113839,7968
tt0113841,7969
tt0113843,7970
tt0113845,3610
tt0113849,4389
tt0113850,7971
tt0113851,5504
tt0113855,7694
tt0113857,4190
tt0113858,7972
tt0113862,5455
tt0113865,7973
tt0113870,5838
tt0113875,7974
tt0113878,5898
tt0113881,5522
tt0113896,4880
tt0113909,6813
tt0113913,4686
tt0113918,7975
tt0113922,7267
tt0113926,7976
tt0113928,7977
tt0113930,7978
tt0113932,5255
tt0113933,4686
tt0113936,7118
tt0113937,7979
tt0113939,5953
tt0113941,3836
tt0113943,6588
tt0113947,1684
tt0113952,5981
tt0113957,6757
tt0113961,2908
tt0113964,7305
tt0113965,2675
tt0113967,7023
tt0113971,5903
tt0113972,3780
tt0113981,6846
tt0113982,5564
tt0113986,5657
tt0113987,3606
tt0113991,7980
tt0113992,5503
tt0113997,1770
tt0113999,7981
tt0113999,7982
tt0114003,7169
tt0114004,6080
tt0114005,5878
tt0114007,6468
tt0114008,7983
tt0114009,3879
tt0114011,7984
tt0114015,7985
tt0114016,7986
tt0114019,7987
tt0114020,5011
tt0114024,5706
tt0114031,4368
tt0114033,7988
tt0114039,3417
tt0114040,7989
tt0114041,6017
tt0114042,7990
tt0114047,7991
tt0114048,4321
tt0114054,1896
tt0114055,6940
tt0114057,7992
tt0114068,7993
tt0114069,3535
tt0114070,6412
tt0114071,4359
tt0114074,7994
tt0114074,7995
tt0114075,5722
tt0114076,7996
tt0114076,7997
tt0114078,4581
tt0114079,4304
tt0114080,3122
tt0114081,2462
tt0114084,6811
tt0114086,1184
tt0114086,3013
tt0114089,7998
tt0114092,2779
tt0114095,7999
tt0114096,8000
tt0114099,8001
tt0114108,4018
tt0114108,6195
tt0114111,7646
tt0114112,6748
tt0114113,6120
tt0114114,8002
tt0114115,4239
tt0114118,8003
tt0114119,7018
tt0114121,8004
tt0114122,8005
